Asin,Color,Country Code,"Month, Day, Year of Date",Order ID,Size,Store,Cost,Price,Profit,Sales,Units
B09JG59MGK,Black,US,7/18/2022,63d48ba8dba2fe37f0af5c2a,120mm,Dracaena Store,31.1,52,20.9,52,1
B09JG59MGK,Black,US,7/20/2022,63d48ba8dba2fe37f0af5c2c,120mm,Dracaena Store,31.1,52,83.6,208,4
B09JG59MGK,Black,US,7/21/2022,63d48ba8dba2fe37f0af5c2d,120mm,Dracaena Store,31.1,52,20.9,52,1
B09JG59MGK,Black,US,7/1/2022,63d48ba8dba2fe37f0af5c19,120mm,Dracaena Store,31.1,51.99,83.56,207.96,4
B09JG59MGK,Black,US,7/8/2022,63d48ba8dba2fe37f0af5c20,120mm,Dracaena Store,31.1,51.99,20.89,51.99,1
B09JG59MGK,Black,US,7/9/2022,63d48ba8dba2fe37f0af5c21,120mm,Dracaena Store,31.1,26,-10.2,51.99,2
B09JG59MGK,Black,US,7/11/2022,63d48ba8dba2fe37f0af5c23,120mm,Dracaena Store,31.1,63,63.8,126,2
B09JG59MGK,Black,US,7/12/2022,63d48ba8dba2fe37f0af5c24,120mm,Dracaena Store,31.1,47.25,80.75,236.25,5
B09JG59MGK,Black,US,7/13/2022,63d48ba8dba2fe37f0af5c25,120mm,Dracaena Store,31.1,47.25,193.8,567,12
B09JG59MGK,Black,US,7/15/2022,63d48ba8dba2fe37f0af5c27,120mm,Dracaena Store,31.1,52,20.9,52,1
B09JG59MGK,Black,US,7/17/2022,63d48ba8dba2fe37f0af5c29,120mm,Dracaena Store,31.1,52,20.9,52,1
B09JG59MGK,Black,US,7/24/2022,63d48ba8dba2fe37f0af5c30,120mm,Dracaena Store,31.1,52,146.3,364,7
B09JG59MGK,Black,US,7/27/2022,63d48ba8dba2fe37f0af5c33,120mm,Dracaena Store,31.1,52,41.8,104,2
B09JG59MGK,Black,US,7/28/2022,63d48ba8dba2fe37f0af5c34,120mm,Dracaena Store,31.1,52,20.9,52,1
B09JG59MGK,Black,US,7/29/2022,63d48ba8dba2fe37f0af5c35,120mm,Dracaena Store,31.1,52,62.7,156,3
