ASIN,Color,countryCode,Date,Order ID,Size,Store,Cost,Price to USD,Sales to USD,Units Sold
B09JG59MGK,Black,US,2/21/2023,649bd070c7011f374097f465,120mm,Ingenious Store,31.1,54.99,329.94,6
B09JG59MGK,Black,US,6/9/2023,649bc37cc7011f3740975f49,120mm,Ingenious Store,31.1,55.82,334.94,6
B09JG59MGK,Black,US,3/14/2023,649bcd43c7011f374097cf18,120mm,Ingenious Store,31.1,55.99,335.94,6
B09JG59MGK,Black,US,12/28/2022,649967bf95fc0c94f0528bed,120mm,Ingenious Store,31.1,56.99,341.94,6
B09JG59MGK,Black,US,1/8/2023,649bd3b1c7011f374098199b,120mm,Ingenious Store,31.1,56.99,341.94,6
B09JG59MGK,Black,US,5/30/2023,649bc37cc7011f3740975f3f,120mm,Ingenious Store,31.1,62.99,377.94,6
B09JG59MGK,Black,US,4/19/2023,649bca11c7011f374097a9da,120mm,Ingenious Store,31.1,48.85,341.94,7
B09JG59MGK,Black,US,2/14/2023,649bd070c7011f374097f45e,120mm,Ingenious Store,31.1,50.14,350.98,7
B09JG59MGK,Black,US,2/15/2023,649bd070c7011f374097f45f,120mm,Ingenious Store,31.1,50.14,350.98,7
B09JG59MGK,Black,US,2/16/2023,649bd070c7011f374097f460,120mm,Ingenious Store,31.1,50.14,350.98,7
B09JG59MGK,Black,US,2/20/2023,649bd070c7011f374097f464,120mm,Ingenious Store,31.1,54.3,380.08,7
B09JG59MGK,Black,US,2/22/2023,649bd070c7011f374097f466,120mm,Ingenious Store,31.1,54.99,384.93,7
B09JG59MGK,Black,US,1/22/2023,649bd3b1c7011f37409819a9,120mm,Ingenious Store,31.1,55.99,391.93,7
B09JG59MGK,Black,US,3/16/2023,649bcd43c7011f374097cf1a,120mm,Ingenious Store,31.1,55.99,391.93,7
B09JG59MGK,Black,US,3/17/2023,649bcd43c7011f374097cf1b,120mm,Ingenious Store,31.1,55.99,391.93,7
B09JG59MGK,Black,US,1/20/2023,649bd3b1c7011f37409819a7,120mm,Ingenious Store,31.1,56.42,394.93,7
B09JG59MGK,Black,US,12/30/2022,649bd3b1c7011f3740981992,120mm,Ingenious Store,31.1,56.99,398.93,7
B09JG59MGK,Black,US,1/6/2023,649bd3b1c7011f3740981999,120mm,Ingenious Store,31.1,56.99,398.93,7
B09JG59MGK,Black,US,1/7/2023,649bd3b1c7011f374098199a,120mm,Ingenious Store,31.1,56.99,398.93,7
B09JG59MGK,Black,US,5/9/2023,649bc6c9c7011f374097848c,120mm,Ingenious Store,31.1,59.99,419.93,7
B09JG59MGK,Black,US,5/24/2023,649bc6c9c7011f374097849b,120mm,Ingenious Store,31.1,59.99,419.93,7
B09JG59MGK,Black,US,6/11/2023,649bc37cc7011f3740975f4b,120mm,Ingenious Store,31.1,59.99,419.93,7
B09JG59MGK,Black,US,6/14/2023,649bc37cc7011f3740975f4e,120mm,Ingenious Store,31.1,59.99,419.93,7
B09JG59MGK,Black,US,3/8/2023,649bcd43c7011f374097cf12,120mm,Ingenious Store,31.1,48.12,384.93,8
B09JG59MGK,Black,US,12/10/2022,6442545fdc352d950f438203,120mm,Ingenious Store,31.1,48.37,386.93,8
B09JG59MGK,Black,US,3/22/2023,649bcd43c7011f374097cf20,120mm,Ingenious Store,31.1,48.99,391.93,8
B09JG59MGK,Black,US,2/13/2023,649bd070c7011f374097f45d,120mm,Ingenious Store,31.1,50.14,401.12,8
B09JG59MGK,Black,US,2/17/2023,649bd070c7011f374097f461,120mm,Ingenious Store,31.1,50.14,401.12,8
B09JG59MGK,Black,US,2/10/2023,649bd070c7011f374097f45a,120mm,Ingenious Store,31.1,52.99,423.92,8
B09JG59MGK,Black,US,12/8/2022,6442545fdc352d950f438201,120mm,Ingenious Store,31.1,54.99,439.92,8
B09JG59MGK,Black,US,12/9/2022,6442545fdc352d950f438202,120mm,Ingenious Store,31.1,54.99,439.92,8
B09JG59MGK,Black,US,1/17/2023,649bd3b1c7011f37409819a4,120mm,Ingenious Store,31.1,54.99,439.92,8
B09JG59MGK,Black,US,1/19/2023,649bd3b1c7011f37409819a6,120mm,Ingenious Store,31.1,54.99,439.92,8
B09JG59MGK,Black,US,2/26/2023,649bd070c7011f374097f46a,120mm,Ingenious Store,31.1,54.99,439.92,8
B09JG59MGK,Black,US,2/27/2023,649bd070c7011f374097f46b,120mm,Ingenious Store,31.1,54.99,439.92,8
B09JG59MGK,Black,US,1/26/2023,649bd3b1c7011f37409819ad,120mm,Ingenious Store,31.1,55.99,447.92,8
B09JG59MGK,Black,US,3/19/2023,649bcd43c7011f374097cf1d,120mm,Ingenious Store,31.1,55.99,447.92,8
B09JG59MGK,Black,US,3/20/2023,649bcd43c7011f374097cf1e,120mm,Ingenious Store,31.1,55.99,447.92,8
B09JG59MGK,Black,US,4/1/2023,649bca11c7011f374097a9c8,120mm,Ingenious Store,31.1,55.99,447.92,8
B09JG59MGK,Black,US,4/7/2023,649bca11c7011f374097a9ce,120mm,Ingenious Store,31.1,55.99,447.92,8
B09JG59MGK,Black,US,12/16/2022,6442545fdc352d950f438209,120mm,Ingenious Store,31.1,56.99,455.92,8
B09JG59MGK,Black,US,6/1/2023,649bc37cc7011f3740975f41,120mm,Ingenious Store,31.1,57.99,463.92,8
B09JG59MGK,Black,US,5/31/2023,649bc37cc7011f3740975f40,120mm,Ingenious Store,31.1,58.62,468.92,8
B09JG59MGK,Black,US,5/21/2023,649bc6c9c7011f3740978498,120mm,Ingenious Store,31.1,59.99,479.92,8
B09JG59MGK,Black,US,5/25/2023,649bc6c9c7011f374097849c,120mm,Ingenious Store,31.1,59.99,479.92,8
B09JG59MGK,Black,US,5/28/2023,649bc6c9c7011f374097849f,120mm,Ingenious Store,31.1,59.99,479.92,8
B09JG59MGK,Black,US,6/5/2023,649bc37cc7011f3740975f45,120mm,Ingenious Store,31.1,59.99,479.92,8
B09JG59MGK,Black,US,6/10/2023,649bc37cc7011f3740975f4a,120mm,Ingenious Store,31.1,59.99,479.92,8
B09JG59MGK,Black,US,6/22/2023,649bc37cc7011f3740975f56,120mm,Ingenious Store,31.1,59.99,479.92,8
B09JG59MGK,Black,US,6/26/2023,649bc37cc7011f3740975f5a,120mm,Ingenious Store,31.1,59.99,479.92,8
B09JG59MGK,Black,US,2/19/2023,649bd070c7011f374097f463,120mm,Ingenious Store,31.1,50.14,451.26,9
B09JG59MGK,Black,US,2/11/2023,649bd070c7011f374097f45b,120mm,Ingenious Store,31.1,52.99,476.91,9
B09JG59MGK,Black,US,3/5/2023,649bcd43c7011f374097cf0f,120mm,Ingenious Store,31.1,54.99,494.91,9
B09JG59MGK,Black,US,3/9/2023,649bcd43c7011f374097cf13,120mm,Ingenious Store,31.1,54.99,494.91,9
B09JG59MGK,Black,US,1/31/2023,649bd070c7011f374097f450,120mm,Ingenious Store,31.1,55.21,496.91,9
B09JG59MGK,Black,US,3/23/2023,649bcd43c7011f374097cf21,120mm,Ingenious Store,31.1,55.99,503.91,9
B09JG59MGK,Black,US,4/2/2023,649bca11c7011f374097a9c9,120mm,Ingenious Store,31.1,55.99,503.91,9
B09JG59MGK,Black,US,12/14/2022,6442545fdc352d950f438207,120mm,Ingenious Store,31.1,56.99,512.91,9
B09JG59MGK,Black,US,12/23/2022,64427bf6dc352d950f443a84,120mm,Ingenious Store,31.1,56.99,512.91,9
B09JG59MGK,Black,US,12/25/2022,64427bf6dc352d950f443a86,120mm,Ingenious Store,31.1,56.99,512.91,9
B09JG59MGK,Black,US,6/3/2023,649bc37cc7011f3740975f43,120mm,Ingenious Store,31.1,57.99,521.91,9
B09JG59MGK,Black,US,5/18/2023,649bc6c9c7011f3740978495,120mm,Ingenious Store,31.1,59.99,539.91,9
B09JG59MGK,Black,US,5/23/2023,649bc6c9c7011f374097849a,120mm,Ingenious Store,31.1,59.99,539.91,9
B09JG59MGK,Black,US,6/20/2023,649bc37cc7011f3740975f54,120mm,Ingenious Store,31.1,59.99,539.91,9
B09JG59MGK,Black,US,6/24/2023,649bc37cc7011f3740975f58,120mm,Ingenious Store,31.1,59.99,539.91,9
B09JG59MGK,Black,US,3/4/2023,649bcd43c7011f374097cf0e,120mm,Ingenious Store,31.1,49.49,494.91,10
B09JG59MGK,Black,US,12/21/2022,6442545fdc352d950f43820e,120mm,Ingenious Store,31.1,51.29,512.91,10
B09JG59MGK,Black,US,2/8/2023,649bd070c7011f374097f458,120mm,Ingenious Store,31.1,52.99,529.9,10
B09JG59MGK,Black,US,12/6/2022,6442545fdc352d950f4381ff,120mm,Ingenious Store,31.1,53.79,537.9,10
B09JG59MGK,Black,US,1/14/2023,649bd3b1c7011f37409819a1,120mm,Ingenious Store,31.1,54.99,549.9,10
B09JG59MGK,Black,US,3/7/2023,649bcd43c7011f374097cf11,120mm,Ingenious Store,31.1,54.99,549.9,10
B09JG59MGK,Black,US,3/21/2023,649bcd43c7011f374097cf1f,120mm,Ingenious Store,31.1,55.99,559.9,10
B09JG59MGK,Black,US,12/12/2022,6442545fdc352d950f438205,120mm,Ingenious Store,31.1,56.99,569.9,10
B09JG59MGK,Black,US,12/22/2022,64427bf6dc352d950f443a83,120mm,Ingenious Store,31.1,56.99,569.9,10
B09JG59MGK,Black,US,1/3/2023,649bd3b1c7011f3740981996,120mm,Ingenious Store,31.1,56.99,569.9,10
B09JG59MGK,Black,US,4/17/2023,649bca11c7011f374097a9d8,120mm,Ingenious Store,31.1,56.99,569.9,10
B09JG59MGK,Black,US,5/10/2023,649bc6c9c7011f374097848d,120mm,Ingenious Store,31.1,59.99,599.9,10
B09JG59MGK,Black,US,5/15/2023,649bc6c9c7011f3740978492,120mm,Ingenious Store,31.1,59.99,599.9,10
B09JG59MGK,Black,US,6/13/2023,649bc37cc7011f3740975f4d,120mm,Ingenious Store,31.1,59.99,599.9,10
B09JG59MGK,Black,US,4/8/2023,649bca11c7011f374097a9cf,120mm,Ingenious Store,31.1,50.9,559.9,11
B09JG59MGK,Black,US,1/13/2023,649bd3b1c7011f37409819a0,120mm,Ingenious Store,31.1,54.99,604.89,11
B09JG59MGK,Black,US,2/23/2023,649bd070c7011f374097f467,120mm,Ingenious Store,31.1,54.99,604.89,11
B09JG59MGK,Black,US,2/24/2023,649bd070c7011f374097f468,120mm,Ingenious Store,31.1,54.99,604.89,11
B09JG59MGK,Black,US,2/28/2023,649bcd43c7011f374097cf0a,120mm,Ingenious Store,31.1,54.99,604.89,11
B09JG59MGK,Black,US,3/2/2023,649bcd43c7011f374097cf0c,120mm,Ingenious Store,31.1,54.99,604.89,11
B09JG59MGK,Black,US,3/6/2023,649bcd43c7011f374097cf10,120mm,Ingenious Store,31.1,54.99,604.89,11
B09JG59MGK,Black,US,1/25/2023,649bd3b1c7011f37409819ac,120mm,Ingenious Store,31.1,55.99,615.89,11
B09JG59MGK,Black,US,3/31/2023,649bca11c7011f374097a9c7,120mm,Ingenious Store,31.1,55.99,615.89,11
B09JG59MGK,Black,US,12/18/2022,6442545fdc352d950f43820b,120mm,Ingenious Store,31.1,56.99,626.89,11
B09JG59MGK,Black,US,12/20/2022,6442545fdc352d950f43820d,120mm,Ingenious Store,31.1,56.99,626.89,11
B09JG59MGK,Black,US,1/2/2023,649bd3b1c7011f3740981995,120mm,Ingenious Store,31.1,56.99,626.89,11
B09JG59MGK,Black,US,5/6/2023,649bc6c9c7011f3740978489,120mm,Ingenious Store,31.1,59.99,659.89,11
B09JG59MGK,Black,US,6/16/2023,649bc37cc7011f3740975f50,120mm,Ingenious Store,31.1,59.99,659.89,11
B09JG59MGK,Black,US,6/19/2023,649bc37cc7011f3740975f53,120mm,Ingenious Store,31.1,59.99,659.89,11
B09JG59MGK,Black,US,12/7/2022,6442545fdc352d950f438200,120mm,Ingenious Store,31.1,54.99,659.88,12
B09JG59MGK,Black,US,4/11/2023,649bca11c7011f374097a9d2,120mm,Ingenious Store,31.1,55.99,671.88,12
B09JG59MGK,Black,US,4/12/2023,649bca11c7011f374097a9d3,120mm,Ingenious Store,31.1,55.99,671.88,12
B09JG59MGK,Black,US,1/5/2023,649bd3b1c7011f3740981998,120mm,Ingenious Store,31.1,56.99,683.88,12
B09JG59MGK,Black,US,4/13/2023,649bca11c7011f374097a9d4,120mm,Ingenious Store,31.1,56.99,683.88,12
B09JG59MGK,Black,US,4/25/2023,649bca11c7011f374097a9e0,120mm,Ingenious Store,31.1,56.99,683.88,12
B09JG59MGK,Black,US,5/5/2023,649bc6c9c7011f3740978488,120mm,Ingenious Store,31.1,59.99,719.88,12
B09JG59MGK,Black,US,5/12/2023,649bc6c9c7011f374097848f,120mm,Ingenious Store,31.1,59.99,719.88,12
B09JG59MGK,Black,US,6/7/2023,649bc37cc7011f3740975f47,120mm,Ingenious Store,31.1,59.99,719.88,12
B09JG59MGK,Black,US,6/21/2023,649bc37cc7011f3740975f55,120mm,Ingenious Store,31.1,59.99,719.88,12
B09JG59MGK,Black,US,2/18/2023,649bd070c7011f374097f462,120mm,Ingenious Store,31.1,50.14,651.82,13
B09JG59MGK,Black,US,1/16/2023,649bd3b1c7011f37409819a3,120mm,Ingenious Store,31.1,54.99,714.87,13
B09JG59MGK,Black,US,3/29/2023,649bcd43c7011f374097cf27,120mm,Ingenious Store,31.1,55.99,727.87,13
B09JG59MGK,Black,US,12/11/2022,6442545fdc352d950f438204,120mm,Ingenious Store,31.1,56.99,740.87,13
B09JG59MGK,Black,US,12/17/2022,6442545fdc352d950f43820a,120mm,Ingenious Store,31.1,56.99,740.87,13
B09JG59MGK,Black,US,12/27/2022,64427bf6dc352d950f443a88,120mm,Ingenious Store,31.1,56.99,740.87,13
B09JG59MGK,Black,US,4/20/2023,649bca11c7011f374097a9db,120mm,Ingenious Store,31.1,56.99,740.87,13
B09JG59MGK,Black,US,5/22/2023,649bc6c9c7011f3740978499,120mm,Ingenious Store,31.1,59.99,779.87,13
B09JG59MGK,Black,US,5/26/2023,649bc6c9c7011f374097849d,120mm,Ingenious Store,31.1,59.99,779.87,13
B09JG59MGK,Black,US,12/13/2022,6442545fdc352d950f438206,120mm,Ingenious Store,31.1,56.99,797.86,14
B09JG59MGK,Black,US,12/19/2022,6442545fdc352d950f43820c,120mm,Ingenious Store,31.1,56.99,797.86,14
B09JG59MGK,Black,US,12/26/2022,64427bf6dc352d950f443a87,120mm,Ingenious Store,31.1,56.99,797.86,14
B09JG59MGK,Black,US,5/27/2023,649bc6c9c7011f374097849e,120mm,Ingenious Store,31.1,59.99,839.86,14
B09JG59MGK,Black,US,3/1/2023,649bcd43c7011f374097cf0b,120mm,Ingenious Store,31.1,51.32,769.86,15
B09JG59MGK,Black,US,4/9/2023,649bca11c7011f374097a9d0,120mm,Ingenious Store,31.1,55.99,839.85,15
B09JG59MGK,Black,US,5/17/2023,649bc6c9c7011f3740978494,120mm,Ingenious Store,31.1,55.99,839.86,15
B09JG59MGK,Black,US,2/6/2023,649bd070c7011f374097f456,120mm,Ingenious Store,31.1,52.99,847.84,16
B09JG59MGK,Black,US,2/9/2023,649bd070c7011f374097f459,120mm,Ingenious Store,31.1,52.99,847.84,16
B09JG59MGK,Black,US,3/3/2023,649bcd43c7011f374097cf0d,120mm,Ingenious Store,31.1,54.99,879.84,16
B09JG59MGK,Black,US,5/14/2023,649bc6c9c7011f3740978491,120mm,Ingenious Store,31.1,59.99,959.84,16
B09JG59MGK,Black,US,5/3/2023,649bc6c9c7011f3740978486,120mm,Ingenious Store,31.1,59.99,1019.83,17
B09JG59MGK,Black,US,4/5/2023,649bca11c7011f374097a9cc,120mm,Ingenious Store,31.1,55.99,1007.82,18
B09JG59MGK,Black,US,5/29/2023,649bc37cc7011f3740975f3e,120mm,Ingenious Store,31.1,59.99,1079.82,18
B09JG59MGK,Black,US,3/10/2023,649bcd43c7011f374097cf14,120mm,Ingenious Store,31.1,55.08,1211.78,22
B09JG59MGK,Black,US,4/10/2023,649bca11c7011f374097a9d1,120mm,Ingenious Store,31.1,55.99,1231.78,22
B09JG59MGK,Black,US,4/3/2023,649bca11c7011f374097a9ca,120mm,Ingenious Store,31.1,55.99,1287.77,23
B09JG59MGK,Black,US,12/15/2022,6442545fdc352d950f438208,120mm,Ingenious Store,31.1,56.99,1367.76,24
B09JG59MGK,Black,US,4/14/2023,649bca11c7011f374097a9d5,120mm,Ingenious Store,31.1,56.99,1538.73,27
B09JG59MGK,Black,US,5/11/2023,649bc6c9c7011f374097848e,120mm,Ingenious Store,31.1,59.99,1679.72,28
B09JG59MGK,Black,US,4/6/2023,649bca11c7011f374097a9cd,120mm,Ingenious Store,31.1,55.99,1623.71,29
B09JG59MGK,Black,CA,3/30/2023,649bc904c7011f3740979d5a,120mm,Ingenious Store,31.1,60.7392,60.7392,1
B09JG59MGK,Black,CA,4/3/2023,649bc904c7011f3740979d5e,120mm,Ingenious Store,31.1,60.7392,60.7392,1
B09JG59MGK,Black,CA,4/5/2023,649bc904c7011f3740979d60,120mm,Ingenious Store,31.1,60.7392,60.7392,1
B09JG59MGK,Black,DE,7/7/2022,63d06fd7dba2fe37f04a034b,120mm,Dracaena Store,31.1,56.6691,56.6691,1
B09JG59MGK,Black,DE,7/25/2022,63d06fd7dba2fe37f04a035d,120mm,Dracaena Store,31.1,56.6691,56.6691,1
B09JG59MGK,Black,DE,7/27/2022,63d03888dba2fe37f0432c5b,120mm,Dracaena Store,31.1,60.5604,60.5604,1
B09JG59MGK,Black,DE,8/5/2022,63d03888dba2fe37f0432c64,120mm,Dracaena Store,31.1,61.0509,61.0509,1
B09JG59MGK,Black,DE,8/6/2022,63d03888dba2fe37f0432c65,120mm,Dracaena Store,31.1,61.0509,61.0509,1
B09JG59MGK,Black,DE,8/10/2022,63d03888dba2fe37f0432c69,120mm,Dracaena Store,31.1,61.0509,61.0509,1
B09JG59MGK,Black,GB,6/29/2022,63d06ab4dba2fe37f0494dbd,120mm,Dracaena Store,31.1,66.0273,66.0273,1
B09JG59MGK,Black,US,12/25/2021,63d18651dba2fe37f0697cd1,120mm,Dracaena Store,31.1,45,45,1
B09JG59MGK,Black,US,12/27/2021,63d18651dba2fe37f0697cd3,120mm,Dracaena Store,31.1,45,45,1
B09JG59MGK,Black,US,12/28/2021,63d18651dba2fe37f0697cd4,120mm,Dracaena Store,31.1,45,45,1
B09JG59MGK,Black,US,12/6/2021,63d18651dba2fe37f0697cbe,120mm,Dracaena Store,31.1,45.99,45.99,1
B09JG59MGK,Black,US,12/7/2021,63d18651dba2fe37f0697cbf,120mm,Dracaena Store,31.1,45.99,45.99,1
B09JG59MGK,Black,US,12/8/2021,63d18651dba2fe37f0697cc0,120mm,Dracaena Store,31.1,45.99,45.99,1
B09JG59MGK,Black,US,12/12/2021,63d18651dba2fe37f0697cc4,120mm,Dracaena Store,31.1,45.99,45.99,1
B09JG59MGK,Black,US,12/14/2021,63d18651dba2fe37f0697cc6,120mm,Dracaena Store,31.1,45.99,45.99,1
B09JG59MGK,Black,US,12/15/2021,63d18651dba2fe37f0697cc7,120mm,Dracaena Store,31.1,45.99,45.99,1
B09JG4TTP2,Black,US,12/27/2021,63d185efdba2fe37f0697157,240mm,Dracaena Store,41.1,65,65,1
B09JG4TTP2,Black,US,12/28/2021,63d185efdba2fe37f0697158,240mm,Dracaena Store,41.1,65,65,1
B09JG4TTP2,Black,US,12/14/2021,63d185efdba2fe37f069714a,240mm,Dracaena Store,41.1,65.99,65.99,1
B09JG4TTP2,Black,US,12/17/2021,63d185efdba2fe37f069714d,240mm,Dracaena Store,41.1,65.99,65.99,1
B09JG59MGK,Black,US,12/26/2021,63d18651dba2fe37f0697cd2,120mm,Dracaena Store,31.1,45,90,2
B09JG59MGK,Black,US,12/22/2021,63d18651dba2fe37f0697cce,120mm,Dracaena Store,31.1,45.99,91.98,2
B09JG4TTP2,Black,US,12/25/2021,63d185efdba2fe37f0697155,240mm,Dracaena Store,41.1,65,130,2
B09JG59MGK,Black,AU,9/18/2022,63ed1d1cb65d634d696b7fb0,120mm,Dracaena Store,31.1,60.97,60.97,1
B09JG59MGK,Black,US,6/3/2022,63d4b8d7dba2fe37f0b2346d,120mm,Dracaena Store,31.1,49.99,49.99,1
B09JG59MGK,Black,US,6/4/2022,63d4b8d7dba2fe37f0b2346e,120mm,Dracaena Store,31.1,49.99,49.99,1
B09JG59MGK,Black,US,6/6/2022,63d4b8d7dba2fe37f0b23470,120mm,Dracaena Store,31.1,49.99,49.99,1
B09JG59MGK,Black,US,6/9/2022,63d4b8d7dba2fe37f0b23473,120mm,Dracaena Store,31.1,49.99,49.99,1
B09JG59MGK,Black,US,6/11/2022,63d4b8d7dba2fe37f0b23475,120mm,Dracaena Store,31.1,49.99,49.99,1
B09JG59MGK,Black,US,6/12/2022,63d4b8d7dba2fe37f0b23476,120mm,Dracaena Store,31.1,49.99,49.99,1
B09JG59MGK,Black,US,6/14/2022,63d4b8d7dba2fe37f0b23478,120mm,Dracaena Store,31.1,49.99,49.99,1
B09JG59MGK,Black,US,9/9/2022,63d81ad2e561b5a4b69bb5c9,120mm,Dracaena Store,31.1,52,52,1
B09JG4TTP2,Black,US,6/6/2022,63d4b730dba2fe37f0b22372,240mm,Dracaena Store,41.1,56.99,56.99,1
B09JG4TTP2,Black,US,6/7/2022,63d4b730dba2fe37f0b22373,240mm,Dracaena Store,41.1,56.99,56.99,1
B09JG4TTP2,Black,US,6/12/2022,63d4b730dba2fe37f0b22378,240mm,Dracaena Store,41.1,56.99,56.99,1
B09JG4TTP2,Black,US,6/15/2022,63d4b730dba2fe37f0b2237b,240mm,Dracaena Store,41.1,56.99,56.99,1
B09JG4TTP2,Black,US,6/19/2022,63d4b730dba2fe37f0b2237f,240mm,Dracaena Store,41.1,69,69,1
B09JG4TTP2,Black,US,6/21/2022,63d4b730dba2fe37f0b22381,240mm,Dracaena Store,41.1,69,69,1
B09JG4TTP2,Black,US,6/26/2022,63d4b730dba2fe37f0b22386,240mm,Dracaena Store,41.1,69,69,1
B09JG4TTP2,Black,US,6/28/2022,63d4b730dba2fe37f0b22388,240mm,Dracaena Store,41.1,69,69,1
B09JG5X1PY,Black,US,9/7/2022,63d81a6ce561b5a4b69bb063,360mm,Dracaena Store,51,86,86,1
B09JG5X1PY,Black,US,6/2/2022,63d4b741dba2fe37f0b223aa,360mm,Dracaena Store,51,86.99,86.99,1
B09JG5X1PY,Black,US,6/23/2022,63d4b741dba2fe37f0b223bf,360mm,Dracaena Store,51,86.99,86.99,1
B09JG5X1PY,Black,US,6/29/2022,63d4b741dba2fe37f0b223c5,360mm,Dracaena Store,51,86.99,86.99,1
B09JG59MGK,Black,US,6/2/2022,63d4b8d7dba2fe37f0b2346c,120mm,Dracaena Store,31.1,25,49.99,2
B09JG59MGK,Black,US,6/1/2022,63d4b8d7dba2fe37f0b2346b,120mm,Dracaena Store,31.1,49.99,99.98,2
B09JG59MGK,Black,US,6/7/2022,63d4b8d7dba2fe37f0b23471,120mm,Dracaena Store,31.1,49.99,99.98,2
B09JG59MGK,Black,US,6/10/2022,63d4b8d7dba2fe37f0b23474,120mm,Dracaena Store,31.1,49.99,99.98,2
B09JG59MGK,Black,US,6/13/2022,63d4b8d7dba2fe37f0b23477,120mm,Dracaena Store,31.1,49.99,99.98,2
B09JG59MGK,Black,US,6/19/2022,63d4b8d7dba2fe37f0b2347d,120mm,Dracaena Store,31.1,51.99,103.98,2
B09JG59MGK,Black,US,6/20/2022,63d4b8d7dba2fe37f0b2347e,120mm,Dracaena Store,31.1,51.99,103.98,2
B09JG59MGK,Black,US,6/22/2022,63d4b8d7dba2fe37f0b23480,120mm,Dracaena Store,31.1,51.99,103.98,2
B09JG59MGK,Black,US,6/23/2022,63d4b8d7dba2fe37f0b23481,120mm,Dracaena Store,31.1,51.99,103.98,2
B09JG59MGK,Black,US,6/28/2022,63d4b8d7dba2fe37f0b23486,120mm,Dracaena Store,31.1,51.99,103.98,2
B09JG4TTP2,Black,US,6/11/2022,63d4b730dba2fe37f0b22377,240mm,Dracaena Store,41.1,56.99,113.98,2
B09JG59MGK,Black,US,6/21/2022,63d4b8d7dba2fe37f0b2347f,120mm,Dracaena Store,31.1,51.99,155.97,3
B09JG59MGK,Black,US,6/25/2022,63d4b8d7dba2fe37f0b23483,120mm,Dracaena Store,31.1,51.99,155.97,3
B09JG59MGK,Black,US,6/26/2022,63d4b8d7dba2fe37f0b23484,120mm,Dracaena Store,31.1,51.99,155.97,3
B09JG59MGK,Black,US,6/29/2022,63d4b8d7dba2fe37f0b23487,120mm,Dracaena Store,31.1,51.99,155.97,3
B09JG4TTP2,Black,US,6/13/2022,63d4b730dba2fe37f0b22379,240mm,Dracaena Store,41.1,56.99,170.97,3
B09JG4TTP2,Black,US,6/17/2022,63d4b730dba2fe37f0b2237d,240mm,Dracaena Store,41.1,56.99,170.97,3
B09JG59MGK,Black,US,6/18/2022,63d4b8d7dba2fe37f0b2347c,120mm,Dracaena Store,31.1,51.99,207.96,4
B09JG59MGK,Black,US,6/27/2022,63d4b8d7dba2fe37f0b23485,120mm,Dracaena Store,31.1,51.99,207.96,4
B09JG59MGK,Black,US,6/30/2022,63d4b8d7dba2fe37f0b23488,120mm,Dracaena Store,31.1,51.99,207.96,4
B09JG59MGK,Black,US,6/24/2022,63d4b8d7dba2fe37f0b23482,120mm,Dracaena Store,31.1,51.99,259.95,5
B09JG59MGK,Black,US,6/15/2022,63d4b8d7dba2fe37f0b23479,120mm,Dracaena Store,31.1,49.99,299.94,6
B09JG4TTP2,Black,CA,9/19/2022,63eb02cab65d634d6946328e,240mm,Dracaena Store,41.1,60.04,60.04,1
B09JG4TTP2,Black,CA,9/23/2022,63f25997ea61057102240cef,240mm,Dracaena Store,41.1,60.04,60.04,1
B09JG59MGK,Black,JP,9/3/2022,63d8b4a115f0dd999069e679,120mm,Dracaena Store,31.1,55.993,55.993,1
B09JG59MGK,Black,JP,9/2/2022,63d7aca2e561b5a4b697f4d2,120mm,Dracaena Store,31.1,55.993,111.986,2
B09JG59MGK,Black,CA,11/16/2022,6436b832334b3086ad0b9075,120mm,Dracaena Store,31.1,52.44,52.44,1
B09JG59MGK,Black,CA,11/19/2022,643f2ae1c0c3edd418dd2aa5,120mm,Dracaena Store,31.1,52.44,52.44,1
B09JG4TTP2,Black,CA,9/9/2022,63d80b2ae561b5a4b69b18df,240mm,Dracaena Store,41.1,60.04,60.04,1
B09JG59MGK,Black,DE,10/1/2022,63fbc75d6b5148a5754fc84a,120mm,Dracaena Store,31.1,61.0509,61.0509,1
B09JG59MGK,Black,DE,10/24/2022,6411b8f21bb907e3939c5b17,120mm,Dracaena Store,31.1,61.0509,61.0509,1
B09JG59MGK,Black,DE,10/25/2022,6411b8f21bb907e3939c5b18,120mm,Dracaena Store,31.1,61.0509,61.0509,1
B09JG59MGK,Black,DE,10/28/2022,642283cb8c830bbda3abf367,120mm,Dracaena Store,31.1,61.0509,61.0509,1
B09JG59MGK,Black,DE,11/10/2022,64325c842573fba749d0b479,120mm,Dracaena Store,31.1,61.0509,61.0509,1
B09JG59MGK,Black,DE,11/18/2022,64325c842573fba749d0b481,120mm,Dracaena Store,31.1,61.0509,61.0509,1
B09JG59MGK,Black,DE,10/12/2022,640d8d551bb907e39356c904,120mm,Dracaena Store,31.1,61.5632,61.5632,1
B09JG59MGK,Black,DE,11/12/2022,64325c842573fba749d0b47b,120mm,Dracaena Store,31.1,61.5632,61.5632,1
B09JG4TTP2,Black,DE,10/5/2022,63fbc8316b5148a5754fd898,240mm,Dracaena Store,41.1,65.4,65.4,1
B09JG4TTP2,Black,DE,10/25/2022,6411b9d61bb907e3939c65fe,240mm,Dracaena Store,41.1,65.4,65.4,1
B09JG4TTP2,Black,DE,11/18/2022,64325d602573fba749d0c95d,240mm,Dracaena Store,41.1,65.4,65.4,1
